extract_date,date,mod_zcta,total_ed_visits,ili_pne_visits,ili_pne_admissions,pct_visits,pct_adm
2020-12-01,2020-03-03,10308,16,0,0,0,NaN
2020-12-01,2020-03-03,10309,33,3,2,0.09090909090909091,0.6666666666666666
2020-12-01,2020-03-03,10310,50,2,0,0.04,0
2020-12-01,2020-03-03,10312,43,3,1,0.06976744186046512,0.3333333333333333
2020-12-01,2020-03-03,10314,91,5,1,0.054945054945054944,0.2
2020-12-01,2020-03-03,10451,122,9,5,0.07377049180327869,0.5555555555555556
2020-12-01,2020-03-03,10452,170,13,4,0.07647058823529412,0.3076923076923077
2020-12-01,2020-03-03,10453,170,16,2,0.09411764705882353,0.125
2020-12-01,2020-03-03,10454,99,7,0,0.0707070707070707,0
2020-12-01,2020-03-03,10455,109,10,3,0.09174311926605505,0.3
2020-12-01,2020-03-03,10456,253,12,4,0.04743083003952569,0.3333333333333333
2020-12-01,2020-03-03,10457,195,10,5,0.05128205128205128,0.5
2020-12-01,2020-03-03,10458,159,11,1,0.06918238993710692,0.09090909090909091
2020-12-01,2020-03-03,10459,101,3,2,0.0297029702970297,0.6666666666666666
2020-12-01,2020-03-03,10460,140,10,0,0.07142857142857142,0
2020-12-01,2020-03-03,10461,105,9,1,0.08571428571428572,0.1111111111111111
2020-12-01,2020-03-03,10462,146,17,4,0.11643835616438356,0.23529411764705882
2020-12-01,2020-03-03,10463,70,9,0,0.12857142857142856,0
2020-12-01,2020-03-03,10464,5,0,0,0,NaN
2020-12-01,2020-03-03,10465,32,2,0,0.0625,0
2020-12-01,2020-03-03,10466,120,9,2,0.075,0.2222222222222222
2020-12-01,2020-03-03,10467,243,21,3,0.08641975308641975,0.14285714285714285
2020-12-01,2020-03-03,10468,153,10,4,0.06535947712418301,0.4
2020-12-01,2020-03-03,10469,98,1,1,0.01020408163265306,1
2020-12-01,2020-03-03,10470,15,2,0,0.13333333333333333,0
2020-12-01,2020-03-03,10471,11,1,0,0.09090909090909091,0
2020-12-01,2020-03-03,10472,126,13,3,0.10317460317460317,0.23076923076923078
2020-12-01,2020-03-03,10473,104,6,2,0.057692307692307696,0.3333333333333333
2020-12-01,2020-03-03,10474,32,1,1,0.03125,1
2020-12-01,2020-03-03,10475,39,3,0,0.07692307692307693,0
2020-12-01,2020-03-03,11004,26,2,2,0.07692307692307693,1
2020-12-01,2020-03-03,11101,52,2,1,0.038461538461538464,0.5
2020-12-01,2020-03-03,11102,40,4,0,0.1,0
2020-12-01,2020-03-03,11103,24,0,0,0,NaN
2020-12-01,2020-03-03,11104,20,1,0,0.05,0
2020-12-01,2020-03-03,11105,26,1,1,0.038461538461538464,1
2020-12-01,2020-03-03,11106,40,2,0,0.05,0
2020-12-01,2020-03-03,11109,1,0,0,0,NaN
2020-12-01,2020-03-03,11201,63,7,1,0.1111111111111111,0.14285714285714285
2020-12-01,2020-03-03,11203,152,9,0,0.05921052631578947,0
2020-12-01,2020-03-03,11204,47,2,0,0.0425531914893617,0
2020-12-01,2020-03-03,11205,47,6,1,0.1276595744680851,0.16666666666666666
2020-12-01,2020-03-03,11206,169,11,0,0.0650887573964497,0
2020-12-01,2020-03-03,11207,215,19,1,0.08837209302325581,0.05263157894736842
2020-12-01,2020-03-03,11208,183,12,1,0.06557377049180328,0.08333333333333333
2020-12-01,2020-03-03,11209,68,1,1,0.014705882352941176,1
2020-12-01,2020-03-03,11210,72,3,1,0.041666666666666664,0.3333333333333333
2020-12-01,2020-03-03,11211,67,7,3,0.1044776119402985,0.42857142857142855
2020-12-01,2020-03-03,11212,229,12,2,0.05240174672489083,0.16666666666666666
2020-12-01,2020-03-03,11213,116,11,1,0.09482758620689655,0.09090909090909091
2020-12-01,2020-03-03,11214,83,3,2,0.03614457831325301,0.6666666666666666
2020-12-01,2020-03-03,11215,54,3,1,0.05555555555555555,0.3333333333333333
2020-12-01,2020-03-03,11216,81,3,0,0.037037037037037035,0
2020-12-01,2020-03-03,11217,64,2,0,0.03125,0
2020-12-01,2020-03-03,11218,79,2,1,0.02531645569620253,0.5
2020-12-01,2020-03-03,11219,79,2,2,0.02531645569620253,1
2020-12-01,2020-03-03,11220,109,3,1,0.027522935779816515,0.3333333333333333
2020-12-01,2020-03-03,11221,149,11,0,0.0738255033557047,0
2020-12-01,2020-03-03,11222,31,5,0,0.16129032258064516,0
2020-12-01,2020-03-03,11223,78,2,0,0.02564102564102564,0
2020-12-01,2020-03-03,11224,76,4,0,0.05263157894736842,0
2020-12-01,2020-03-03,11225,77,8,0,0.1038961038961039,0
2020-12-01,2020-03-03,11226,172,12,1,0.06976744186046512,0.08333333333333333
2020-12-01,2020-03-03,11228,33,1,0,0.030303030303030304,0
2020-12-01,2020-03-03,11229,64,1,0,0.015625,0
2020-12-01,2020-03-03,11230,66,1,0,0.015151515151515152,0
2020-12-01,2020-03-03,11231,48,4,0,0.08333333333333333,0
2020-12-01,2020-03-03,11232,23,0,0,0,NaN
2020-12-01,2020-03-03,11233,155,11,2,0.07096774193548387,0.18181818181818182
2020-12-01,2020-03-03,11234,109,5,4,0.045871559633027525,0.8
2020-12-01,2020-03-03,11235,100,3,1,0.03,0.3333333333333333
2020-12-01,2020-03-03,11236,119,9,3,0.07563025210084033,0.3333333333333333
2020-12-01,2020-03-03,11237,86,13,0,0.1511627906976744,0
2020-12-01,2020-03-03,11238,55,1,1,0.01818181818181818,1
2020-12-01,2020-03-03,11239,18,2,1,0.1111111111111111,0.5
2020-12-01,2020-03-03,11354,28,5,3,0.17857142857142858,0.6
2020-12-01,2020-03-03,11355,54,2,1,0.037037037037037035,0.5
2020-12-01,2020-03-03,11356,28,6,1,0.21428571428571427,0.16666666666666666
2020-12-01,2020-03-03,11357,15,1,0,0.06666666666666667,0
2020-12-01,2020-03-03,11358,24,1,0,0.041666666666666664,0
2020-12-01,2020-03-03,11360,3,0,0,0,NaN
2020-12-01,2020-03-03,11361,10,1,0,0.1,0
2020-12-01,2020-03-03,11362,3,0,0,0,NaN
2020-12-01,2020-03-03,11363,5,1,1,0.2,1
2020-12-01,2020-03-03,11364,11,0,0,0,NaN
2020-12-01,2020-03-03,11365,26,4,0,0.15384615384615385,0
2020-12-01,2020-03-03,11366,9,1,0,0.1111111111111111,0
2020-12-01,2020-03-03,11367,35,2,1,0.05714285714285714,0.5
2020-12-01,2020-03-03,11368,150,11,0,0.07333333333333333,0
2020-12-01,2020-03-03,11369,42,5,1,0.11904761904761904,0.2
2020-12-01,2020-03-03,11370,40,3,2,0.075,0.6666666666666666
2020-12-01,2020-03-03,11372,71,4,0,0.056338028169014086,0
2020-12-01,2020-03-03,11373,106,15,5,0.14150943396226415,0.3333333333333333
2020-12-01,2020-03-03,11374,36,1,1,0.027777777777777776,1
2020-12-01,2020-03-03,11375,35,0,0,0,NaN
2020-12-01,2020-03-03,11377,67,9,0,0.13432835820895522,0
2020-12-01,2020-03-03,11378,39,2,0,0.05128205128205128,0
2020-12-01,2020-03-03,11379,25,1,0,0.04,0
2020-12-01,2020-03-03,11385,107,13,0,0.12149532710280374,0
2020-12-01,2020-03-03,11411,33,1,0,0.030303030303030304,0
2020-12-01,2020-03-03,11412,38,2,0,0.05263157894736842,0
2020-12-01,2020-03-03,11413,42,5,2,0.11904761904761904,0.4
2020-12-01,2020-03-03,11414,17,1,1,0.058823529411764705,1
2020-12-01,2020-03-03,11415,18,1,0,0.05555555555555555,0
2020-12-01,2020-03-03,11416,45,3,0,0.06666666666666667,0
2020-12-01,2020-03-03,11417,32,5,1,0.15625,0.2
2020-12-01,2020-03-03,11418,48,8,0,0.16666666666666666,0
2020-12-01,2020-03-03,11419,72,10,1,0.1388888888888889,0.1
2020-12-01,2020-03-03,11420,45,5,0,0.1111111111111111,0
2020-12-01,2020-03-03,11421,49,7,1,0.14285714285714285,0.14285714285714285
2020-12-01,2020-03-03,11422,26,1,0,0.038461538461538464,0
2020-12-01,2020-03-03,11423,39,5,0,0.1282051282051282,0
2020-12-01,2020-03-03,11426,9,2,0,0.2222222222222222,0
2020-12-01,2020-03-03,11427,23,2,0,0.08695652173913043,0
2020-12-01,2020-03-03,11428,26,1,1,0.038461538461538464,1
2020-12-01,2020-03-03,11429,31,3,1,0.0967741935483871,0.3333333333333333
2020-12-01,2020-03-03,11432,117,5,2,0.042735042735042736,0.4
2020-12-01,2020-03-03,11433,62,5,1,0.08064516129032258,0.2
2020-12-01,2020-03-03,11434,81,4,0,0.04938271604938271,0
2020-12-01,2020-03-03,11435,72,5,1,0.06944444444444445,0.2
2020-12-01,2020-03-03,11436,33,5,0,0.15151515151515152,0
2020-12-01,2020-03-03,11691,108,14,3,0.12962962962962962,0.21428571428571427
2020-12-01,2020-03-03,11692,37,2,0,0.05405405405405406,0
2020-12-01,2020-03-03,11693,12,0,0,0,NaN
2020-12-01,2020-03-03,11694,17,1,0,0.058823529411764705,0
2020-12-01,2020-03-03,11697,3,0,0,0,NaN
2020-12-01,2020-03-04,10001,59,4,1,0.06779661016949153,0.25
2020-12-01,2020-03-04,10002,93,5,0,0.053763440860215055,0
2020-12-01,2020-03-04,10003,49,2,1,0.04081632653061224,0.5
2020-12-01,2020-03-04,10004,3,0,0,0,NaN
2020-12-01,2020-03-04,10005,8,1,1,0.125,1
2020-12-01,2020-03-04,10006,4,0,0,0,NaN
2020-12-01,2020-03-04,10007,4,0,0,0,NaN
2020-12-01,2020-03-04,10009,72,6,0,0.08333333333333333,0
2020-12-01,2020-03-04,10010,28,1,0,0.03571428571428571,0
2020-12-01,2020-03-04,10011,40,2,1,0.05,0.5
2020-12-01,2020-03-04,10012,6,1,0,0.16666666666666666,0
2020-12-01,2020-03-04,10013,14,1,1,0.07142857142857142,1
2020-12-01,2020-03-04,10014,21,3,1,0.14285714285714285,0.3333333333333333
2020-12-01,2020-03-04,10016,114,2,0,0.017543859649122806,0
2020-12-01,2020-03-04,10017,13,1,0,0.07692307692307693,0
2020-12-01,2020-03-04,10018,9,0,0,0,NaN
2020-12-01,2020-03-04,10019,47,2,0,0.0425531914893617,0
2020-12-01,2020-03-04,10021,18,0,0,0,NaN
2020-12-01,2020-03-04,10022,17,1,0,0.058823529411764705,0
2020-12-01,2020-03-04,10023,38,3,0,0.07894736842105263,0
2020-12-01,2020-03-04,10024,35,1,0,0.02857142857142857,0
2020-12-01,2020-03-04,10025,117,9,1,0.07692307692307693,0.1111111111111111
2020-12-01,2020-03-04,10026,62,7,0,0.11290322580645161,0
2020-12-01,2020-03-04,10027,116,7,0,0.0603448275862069,0
2020-12-01,2020-03-04,10028,25,0,0,0,NaN
2020-12-01,2020-03-04,10029,195,8,1,0.041025641025641026,0.125
2020-12-01,2020-03-04,10030,68,7,1,0.10294117647058823,0.14285714285714285
2020-12-01,2020-03-04,10031,82,7,0,0.08536585365853659,0
2020-12-01,2020-03-04,10032,69,9,2,0.13043478260869565,0.2222222222222222
2020-12-01,2020-03-04,10033,50,9,3,0.18,0.3333333333333333
2020-12-01,2020-03-04,10034,39,3,1,0.07692307692307693,0.3333333333333333
2020-12-01,2020-03-04,10035,94,2,1,0.02127659574468085,0.5
2020-12-01,2020-03-04,10036,26,2,1,0.07692307692307693,0.5
2020-12-01,2020-03-04,10037,45,4,0,0.08888888888888889,0
2020-12-01,2020-03-04,10038,42,3,0,0.07142857142857142,0
2020-12-01,2020-03-04,10039,64,3,1,0.046875,0.3333333333333333
2020-12-01,2020-03-04,10040,32,3,1,0.09375,0.3333333333333333
2020-12-01,2020-03-04,10044,6,0,0,0,NaN
2020-12-01,2020-03-04,10065,17,0,0,0,NaN
2020-12-01,2020-03-04,10069,3,0,0,0,NaN
2020-12-01,2020-03-04,10075,26,2,0,0.07692307692307693,0
2020-12-01,2020-03-04,10128,31,3,1,0.0967741935483871,0.3333333333333333
2020-12-01,2020-03-04,10280,3,0,0,0,NaN
2020-12-01,2020-03-04,10282,3,0,0,0,NaN
2020-12-01,2020-03-04,10301,65,6,0,0.09230769230769231,0
2020-12-01,2020-03-04,10302,29,0,0,0,NaN
2020-12-01,2020-03-04,10303,42,2,0,0.047619047619047616,0
2020-12-01,2020-03-04,10304,72,5,2,0.06944444444444445,0.4
2020-12-01,2020-03-04,10305,50,2,2,0.04,1
2020-12-01,2020-03-04,10306,52,3,1,0.057692307692307696,0.3333333333333333
2020-12-01,2020-03-04,10307,8,1,0,0.125,0
2020-12-01,2020-03-04,10308,19,1,0,0.05263157894736842,0
2020-12-01,2020-03-04,10309,36,2,1,0.05555555555555555,0.5
2020-12-01,2020-03-04,10310,41,2,0,0.04878048780487805,0
2020-12-01,2020-03-04,10312,44,2,1,0.045454545454545456,0.5
2020-12-01,2020-03-04,10314,89,6,1,0.06741573033707865,0.16666666666666666
2020-12-01,2020-03-04,10451,128,9,2,0.0703125,0.2222222222222222
2020-12-01,2020-03-04,10452,178,17,0,0.09550561797752809,0
2020-12-01,2020-03-04,10453,159,12,2,0.07547169811320754,0.16666666666666666
2020-12-01,2020-03-04,10454,113,3,1,0.02654867256637168,0.3333333333333333
2020-12-01,2020-03-04,10455,107,9,0,0.08411214953271028,0
2020-12-01,2020-03-04,10456,274,17,3,0.06204379562043796,0.17647058823529413
2020-12-01,2020-03-04,10457,229,14,2,0.0611353711790393,0.14285714285714285
2020-12-01,2020-03-04,10458,171,13,3,0.07602339181286549,0.23076923076923078
2020-12-01,2020-03-04,10459,99,14,4,0.1414141414141414,0.2857142857142857
2020-12-01,2020-03-04,10460,123,10,4,0.08130081300813008,0.4
2020-12-01,2020-03-04,10461,78,5,0,0.0641025641025641,0
2020-12-01,2020-03-04,10462,125,6,1,0.048,0.16666666666666666
2020-12-01,2020-03-04,10463,79,4,0,0.05063291139240506,0
2020-12-01,2020-03-04,10464,5,0,0,0,NaN
2020-12-01,2020-03-04,10465,51,6,0,0.11764705882352941,0
2020-12-01,2020-03-04,10466,145,16,1,0.1103448275862069,0.0625
2020-12-01,2020-03-04,10467,246,20,3,0.08130081300813008,0.15
2020-12-01,2020-03-04,10468,124,5,0,0.04032258064516129,0
2020-12-01,2020-03-04,10469,106,8,1,0.07547169811320754,0.125
2020-12-01,2020-03-04,10470,24,1,0,0.041666666666666664,0
2020-12-01,2020-03-04,10471,17,1,0,0.058823529411764705,0
2020-12-01,2020-03-04,10472,144,11,3,0.0763888888888889,0.2727272727272727
2020-12-01,2020-03-04,10473,98,7,0,0.07142857142857142,0
2020-12-01,2020-03-04,10474,22,2,1,0.09090909090909091,0.5
2020-12-01,2020-03-04,10475,45,6,5,0.13333333333333333,0.8333333333333334
2020-12-01,2020-03-04,11004,20,0,0,0,NaN
2020-12-01,2020-03-04,11101,38,3,0,0.07894736842105263,0
2020-12-01,2020-03-04,11102,28,1,0,0.03571428571428571,0
2020-12-01,2020-03-04,11103,24,5,0,0.20833333333333334,0
2020-12-01,2020-03-04,11104,14,4,1,0.2857142857142857,0.25
2020-12-01,2020-03-04,11105,21,1,0,0.047619047619047616,0
2020-12-01,2020-03-04,11106,41,3,0,0.07317073170731707,0
2020-12-01,2020-03-04,11109,2,2,0,1,0
2020-12-01,2020-03-04,11201,63,4,0,0.06349206349206349,0
2020-12-01,2020-03-04,11203,154,7,1,0.045454545454545456,0.14285714285714285
2020-12-01,2020-03-04,11204,62,4,2,0.06451612903225806,0.5
2020-12-01,2020-03-04,11205,65,8,1,0.12307692307692308,0.125
2020-12-01,2020-03-04,11206,137,8,2,0.058394160583941604,0.25
2020-12-01,2020-03-04,11207,215,11,0,0.05116279069767442,0
2020-12-01,2020-03-04,11208,171,13,0,0.07602339181286549,0
2020-12-01,2020-03-04,11209,55,4,1,0.07272727272727272,0.25
2020-12-01,2020-03-04,11210,67,5,2,0.07462686567164178,0.4
2020-12-01,2020-03-04,11211,62,2,1,0.03225806451612903,0.5
2020-12-01,2020-03-04,11212,252,28,5,0.1111111111111111,0.17857142857142858
2020-12-01,2020-03-04,11213,98,5,2,0.05102040816326531,0.4
2020-12-01,2020-03-04,11214,69,2,0,0.028985507246376812,0
2020-12-01,2020-03-04,11215,48,1,0,0.020833333333333332,0
2020-12-01,2020-03-04,11216,90,5,1,0.05555555555555555,0.2
2020-12-01,2020-03-04,11217,49,4,2,0.08163265306122448,0.5
2020-12-01,2020-03-04,11218,77,4,0,0.05194805194805195,0
2020-12-01,2020-03-04,11219,75,1,0,0.013333333333333334,0
2020-12-01,2020-03-04,11220,119,7,0,0.058823529411764705,0
2020-12-01,2020-03-04,11221,148,6,0,0.04054054054054054,0
2020-12-01,2020-03-04,11222,33,2,1,0.06060606060606061,0.5
2020-12-01,2020-03-04,11223,78,7,0,0.08974358974358974,0
2020-12-01,2020-03-04,11224,63,1,0,0.015873015873015872,0
2020-12-01,2020-03-04,11225,84,3,0,0.03571428571428571,0
2020-12-01,2020-03-04,11226,133,10,2,0.07518796992481203,0.2
2020-12-01,2020-03-04,11228,34,1,1,0.029411764705882353,1
2020-12-01,2020-03-04,11229,69,4,2,0.057971014492753624,0.5
2020-12-01,2020-03-04,11230,61,2,0,0.03278688524590164,0
2020-12-01,2020-03-04,11231,36,2,0,0.05555555555555555,0
2020-12-01,2020-03-04,11232,27,2,1,0.07407407407407407,0.5
2020-12-01,2020-03-04,11233,153,9,4,0.058823529411764705,0.4444444444444444
2020-12-01,2020-03-04,11234,105,12,2,0.11428571428571428,0.16666666666666666
2020-12-01,2020-03-04,11235,119,8,1,0.06722689075630252,0.125
2020-12-01,2020-03-04,11236,106,6,1,0.05660377358490566,0.16666666666666666
2020-12-01,2020-03-04,11237,73,10,1,0.136986301369863,0.1
2020-12-01,2020-03-04,11238,68,6,0,0.08823529411764706,0
2020-12-01,2020-03-04,11239,31,2,1,0.06451612903225806,0.5
2020-12-01,2020-03-04,11354,44,5,3,0.11363636363636363,0.6
2020-12-01,2020-03-04,11355,57,5,2,0.08771929824561403,0.4
2020-12-01,2020-03-04,11356,15,2,1,0.13333333333333333,0.5
2020-12-01,2020-03-04,11357,23,0,0,0,NaN
2020-12-01,2020-03-04,11358,25,5,0,0.2,0
2020-12-01,2020-03-04,11360,7,0,0,0,NaN
2020-12-01,2020-03-04,11361,10,0,0,0,NaN
2020-12-01,2020-03-04,11362,6,1,1,0.16666666666666666,1
2020-12-01,2020-03-04,11363,2,0,0,0,NaN
2020-12-01,2020-03-04,11364,9,0,0,0,NaN
2020-12-01,2020-03-04,11365,22,2,0,0.09090909090909091,0
2020-12-01,2020-03-04,11366,6,0,0,0,NaN
2020-12-01,2020-03-04,11367,27,2,0,0.07407407407407407,0
2020-12-01,2020-03-04,11368,183,19,1,0.10382513661202186,0.05263157894736842
2020-12-01,2020-03-04,11369,36,1,0,0.027777777777777776,0
2020-12-01,2020-03-04,11370,30,3,0,0.1,0
2020-12-01,2020-03-04,11372,78,11,0,0.14102564102564102,0
2020-12-01,2020-03-04,11373,106,12,0,0.11320754716981132,0
2020-12-01,2020-03-04,11374,31,1,0,0.03225806451612903,0
2020-12-01,2020-03-04,11375,47,7,4,0.14893617021276595,0.5714285714285714
2020-12-01,2020-03-04,11377,97,9,1,0.09278350515463918,0.1111111111111111
2020-12-01,2020-03-04,11378,32,4,0,0.125,0
2020-12-01,2020-03-04,11379,25,1,0,0.04,0
2020-12-01,2020-03-04,11385,103,9,0,0.08737864077669903,0
2020-12-01,2020-03-04,11411,35,1,0,0.02857142857142857,0
2020-12-01,2020-03-04,11412,35,1,1,0.02857142857142857,1
2020-12-01,2020-03-04,11413,32,1,0,0.03125,0
2020-12-01,2020-03-04,11414,21,1,0,0.047619047619047616,0
2020-12-01,2020-03-04,11415,16,1,0,0.0625,0
2020-12-01,2020-03-04,11416,37,7,0,0.1891891891891892,0
2020-12-01,2020-03-04,11417,32,2,0,0.0625,0
2020-12-01,2020-03-04,11418,54,10,3,0.18518518518518517,0.3
2020-12-01,2020-03-04,11419,58,8,0,0.13793103448275862,0
2020-12-01,2020-03-04,11420,52,2,1,0.038461538461538464,0.5
2020-12-01,2020-03-04,11421,55,3,0,0.05454545454545454,0
2020-12-01,2020-03-04,11422,26,0,0,0,NaN
2020-12-01,2020-03-04,11423,30,2,2,0.06666666666666667,1
2020-12-01,2020-03-04,11426,13,0,0,0,NaN
2020-12-01,2020-03-04,11427,24,0,0,0,NaN
2020-12-01,2020-03-04,11428,28,1,0,0.03571428571428571,0
2020-12-01,2020-03-04,11429,41,6,1,0.14634146341463414,0.16666666666666666
2020-12-01,2020-03-04,11432,111,17,2,0.15315315315315314,0.11764705882352941
2020-12-01,2020-03-04,11433,53,6,1,0.11320754716981132,0.16666666666666666
2020-12-01,2020-03-04,11434,91,6,1,0.06593406593406594,0.16666666666666666
2020-12-01,2020-03-04,11435,71,4,0,0.056338028169014086,0
2020-12-01,2020-03-04,11436,32,2,1,0.0625,0.5
2020-12-01,2020-03-04,11691,119,11,2,0.09243697478991597,0.18181818181818182
2020-12-01,2020-03-04,11692,31,1,1,0.03225806451612903,1
2020-12-01,2020-03-04,11693,12,1,0,0.08333333333333333,0
2020-12-01,2020-03-04,11694,25,0,0,0,NaN
2020-12-01,2020-03-04,11697,2,0,0,0,NaN
2020-12-01,2020-03-05,10001,50,2,0,0.04,0
2020-12-01,2020-03-05,10002,81,5,1,0.06172839506172839,0.2
2020-12-01,2020-03-05,10003,51,1,0,0.0196078431372549,0
2020-12-01,2020-03-05,10004,2,1,0,0.5,0
2020-12-01,2020-03-05,10005,7,0,0,0,NaN
2020-12-01,2020-03-05,10007,9,0,0,0,NaN
2020-12-01,2020-03-05,10009,90,5,0,0.05555555555555555,0
2020-12-01,2020-03-05,10010,17,1,1,0.058823529411764705,1
2020-12-01,2020-03-05,10011,33,4,0,0.12121212121212122,0
2020-12-01,2020-03-05,10012,4,0,0,0,NaN
2020-12-01,2020-03-05,10013,22,0,0,0,NaN
2020-12-01,2020-03-05,10014,21,1,0,0.047619047619047616,0
2020-12-01,2020-03-05,10016,117,3,0,0.02564102564102564,0
2020-12-01,2020-03-05,10017,7,1,0,0.14285714285714285,0
2020-12-01,2020-03-05,10018,7,1,0,0.14285714285714285,0
2020-12-01,2020-03-05,10019,52,5,0,0.09615384615384616,0
2020-12-01,2020-03-05,10021,17,1,0,0.058823529411764705,0
2020-12-01,2020-03-05,10022,21,1,1,0.047619047619047616,1
2020-12-01,2020-03-05,10023,26,4,0,0.15384615384615385,0
2020-12-01,2020-03-05,10024,27,5,2,0.18518518518518517,0.4
2020-12-01,2020-03-05,10025,92,7,0,0.07608695652173914,0
2020-12-01,2020-03-05,10026,66,4,1,0.06060606060606061,0.25
2020-12-01,2020-03-05,10027,106,10,4,0.09433962264150944,0.4
2020-12-01,2020-03-05,10028,20,2,1,0.1,0.5
2020-12-01,2020-03-05,10029,211,24,2,0.11374407582938388,0.08333333333333333
2020-12-01,2020-03-05,10030,64,5,1,0.078125,0.2
2020-12-01,2020-03-05,10031,78,8,0,0.10256410256410256,0
2020-12-01,2020-03-05,10032,58,4,0,0.06896551724137931,0
2020-12-01,2020-03-05,10033,49,2,1,0.04081632653061224,0.5
2020-12-01,2020-03-05,10034,48,6,0,0.125,0
2020-12-01,2020-03-05,10035,110,5,1,0.045454545454545456,0.2
2020-12-01,2020-03-05,10036,20,1,0,0.05,0
2020-12-01,2020-03-05,10037,46,5,0,0.10869565217391304,0
2020-12-01,2020-03-05,10038,26,2,0,0.07692307692307693,0
2020-12-01,2020-03-05,10039,61,8,2,0.13114754098360656,0.25
2020-12-01,2020-03-05,10040,45,5,2,0.1111111111111111,0.4
2020-12-01,2020-03-05,10044,4,0,0,0,NaN
2020-12-01,2020-03-05,10065,21,3,1,0.14285714285714285,0.3333333333333333
2020-12-01,2020-03-05,10069,1,0,0,0,NaN
2020-12-01,2020-03-05,10075,30,0,0,0,NaN
2020-12-01,2020-03-05,10128,34,2,2,0.058823529411764705,1
2020-12-01,2020-03-05,10280,4,0,0,0,NaN
2020-12-01,2020-03-05,10282,7,3,0,0.42857142857142855,0
2020-12-01,2020-03-05,10301,79,5,2,0.06329113924050633,0.4
2020-12-01,2020-03-05,10302,33,3,0,0.09090909090909091,0
2020-12-01,2020-03-05,10303,50,5,0,0.1,0
2020-12-01,2020-03-05,10304,64,4,1,0.0625,0.25
2020-12-01,2020-03-05,10305,43,3,1,0.06976744186046512,0.3333333333333333
2020-12-01,2020-03-05,10306,42,4,1,0.09523809523809523,0.25
2020-12-01,2020-03-05,10307,13,1,0,0.07692307692307693,0
2020-12-01,2020-03-05,10308,25,2,2,0.08,1
2020-12-01,2020-03-05,10309,34,3,1,0.08823529411764706,0.3333333333333333
2020-12-01,2020-03-05,10310,41,5,0,0.12195121951219512,0
2020-12-01,2020-03-05,10312,41,6,0,0.14634146341463414,0
2020-12-01,2020-03-05,10314,75,7,2,0.09333333333333334,0.2857142857142857
2020-12-01,2020-03-05,10451,134,8,1,0.05970149253731343,0.125
2020-12-01,2020-03-05,10452,191,11,2,0.05759162303664921,0.18181818181818182
2020-12-01,2020-03-05,10453,157,15,4,0.09554140127388536,0.26666666666666666
2020-12-01,2020-03-05,10454,97,6,0,0.061855670103092786,0
2020-12-01,2020-03-05,10455,99,11,1,0.1111111111111111,0.09090909090909091
2020-12-01,2020-03-05,10456,226,19,1,0.084070796460177,0.05263157894736842
2020-12-01,2020-03-05,10457,193,22,4,0.11398963730569948,0.18181818181818182
2020-12-01,2020-03-05,10458,184,18,3,0.09782608695652174,0.16666666666666666
2020-12-01,2020-03-05,10459,123,6,1,0.04878048780487805,0.16666666666666666
2020-12-01,2020-03-05,10460,134,5,0,0.03731343283582089,0
2020-12-01,2020-03-05,10461,82,4,0,0.04878048780487805,0
2020-12-01,2020-03-05,10462,117,6,1,0.05128205128205128,0.16666666666666666
2020-12-01,2020-03-05,10463,68,5,1,0.07352941176470588,0.2
2020-12-01,2020-03-05,10464,7,0,0,0,NaN
2020-12-01,2020-03-05,10465,46,1,0,0.021739130434782608,0
2020-12-01,2020-03-05,10466,127,7,2,0.05511811023622047,0.2857142857142857
2020-12-01,2020-03-05,10467,206,11,1,0.05339805825242718,0.09090909090909091
2020-12-01,2020-03-05,10468,143,10,1,0.06993006993006994,0.1
